BookID,PatronID,Title,FirstName,LastName,Email,LoanDate,DueDate
70,88,"Also sprach Zarathustra","Gus","Holyland","gholyland2f@red30design.com",2017-11-20,2017-12-04
126,20,"The Awakening, and Selected Short Stories","Jacinta","Vallis","jvallisj@kinetecoinc.com",2017-11-22,2017-12-06
44,33,"Pygmalion","Eloisa","Forster","eforsterw@wisdompets.com",2017-11-22,2017-12-06
172,17,"Uncle Tom's Cabin","Lani","Over","loverg@wisdompets.com",2017-11-23,2017-12-07
40,7,"Three Men in a Boat (To Say Nothing of the Dog)","Cammi","Kynett","ckynett6@orangevalleycaa.org",2017-11-24,2017-12-08
162,75,"Pride and Prejudice","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2017-11-24,2017-12-08
46,100,"Sense and Sensibility","Blythe","Leggan","bleggan2r@rouxacademy.org",2017-11-24,2017-12-08
61,60,"The Call of the Wild","Olympia","Sansun","osansun1n@wisdompets.com",2017-11-25,2017-12-09
10,10,"The Count of Monte Cristo","Barbara-anne","Sweet","bsweet9@samoca.org",2017-11-25,2017-12-09
147,27,"The Adventures of Tom Sawyer","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2017-11-26,2017-12-10
73,70,"Dracula","Loretta","Hundey","lhundey1x@kinetecoinc.com",2017-12-01,2017-12-15
169,29,"Second Treatise of Government","Herby","Aspinal","haspinals@red30design.com",2017-12-01,2017-12-15
44,34,"Pygmalion","Carlin","Casterou","ccasteroux@landonhotel.com",2017-12-02,2017-12-16
182,74,"Grimms' Fairy Tales","Giraldo","Algar","galgar21@kinetecoinc.com",2017-12-02,2017-12-16
105,77,"The Turn of the Screw","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2017-12-04,2017-12-18
113,72,"On the origin of species","Trip","Pond","tpond1z@wisdompets.com",2017-12-04,2017-12-18
74,86,"The Strange Case of Dr. Jekyll and Mr. Hyde","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2017-12-05,2017-12-19
198,96,"A Doll's House","Melantha","Scowcroft","mscowcroft2n@kinetecoinc.com",2017-12-05,2017-12-19
186,28,"Pride and Prejudice","Culley","Cawood","ccawoodr@samoca.org",2017-12-06,2017-12-20
133,48,"Treasure Island","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2017-12-06,2017-12-20
104,34,"On the origin of species","Carlin","Casterou","ccasteroux@landonhotel.com",2017-12-06,2017-12-20
35,60,"The Brothers Karamazov","Olympia","Sansun","osansun1n@wisdompets.com",2017-12-06,2017-12-20
91,80,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Francisca","Cranmor","fcranmor27@wisdompets.com",2017-12-07,2017-12-21
188,21,"Tractatus Logico-Philosophicus","Henri","Pughe","hpughek@orangevalleycaa.org",2017-12-07,2017-12-21
33,49,"Peter Pan","Cathryn","Beau","cbeau1c@wisdompets.com",2017-12-07,2017-12-21
113,18,"On the origin of species","Anthe","Dinjes","adinjesh@samoca.org",2017-12-07,2017-12-21
111,63,"The Decameron of Giovanni Boccaccio","Forest","Dubock","fdubock1q@red30design.com",2017-12-08,2017-12-22
112,57,"The War of the Worlds","Kahaleel","Keaton","kkeaton1k@kinetecoinc.com",2017-12-09,2017-12-23
135,84,"A Tale of Two Cities","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2017-12-11,2017-12-25
5,20,"David Copperfield","Jacinta","Vallis","jvallisj@kinetecoinc.com",2017-12-11,2017-12-25
156,8,"The Life and Adventures of Robinson Crusoe","Steffie","Kleis","skleis7@wisdompets.com",2017-12-12,2017-12-26
112,39,"The War of the Worlds","Oralla","Dayer","odayer12@samoca.org",2017-12-12,2017-12-26
160,16,"The War of the Worlds","Carla","Swinfen","cswinfenf@kinetecoinc.com",2017-12-13,2017-12-27
156,11,"The Life and Adventures of Robinson Crusoe","Faina","Nelles","fnellesa@red30design.com",2017-12-13,2017-12-27
132,22,"War and Peace","Cassandre","Wragg","cwraggl@landonhotel.com",2017-12-13,2017-12-27
172,25,"Uncle Tom's Cabin","Paulie","Kinvig","pkinvigo@hplussport.com",2017-12-13,2017-12-27
161,1,"The Prince","Maggi","Domney","mdomney0@wisdompets.com",2017-12-16,2017-12-30
81,21,"Grimms' Fairy Tales","Henri","Pughe","hpughek@orangevalleycaa.org",2017-12-17,2017-12-31
45,43,"The Secret Garden","Menard","Pitone","mpitone16@red30design.com",2017-12-18,2018-01-01
192,99,"The Turn of the Screw","Kala","Simonian","ksimonian2q@landonhotel.com",2017-12-18,2018-01-01
89,17,"Walden, and On The Duty Of Civil Disobedience","Lani","Over","loverg@wisdompets.com",2017-12-18,2018-01-01
41,9,"The Scarlet Letter","Carilyn","Calver","ccalver8@samoca.org",2017-12-19,2018-01-02
42,84,"The Prince","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2017-12-19,2018-01-02
177,91,"The Call of the Wild","Iver","Palke","ipalke2i@rouxacademy.org",2017-12-22,2018-01-05
48,73,"The Hound of the Baskervilles","Merle","Sukbhans","msukbhans20@orangevalleycaa.org",2017-12-22,2018-01-05
13,18,"Oliver Twist","Anthe","Dinjes","adinjesh@samoca.org",2017-12-22,2018-01-05
71,25,"A Tale of Two Cities","Paulie","Kinvig","pkinvigo@hplussport.com",2017-12-22,2018-01-05
86,61,"Siddhartha","Rubia","Fitzsymon","rfitzsymon1o@red30design.com",2017-12-22,2018-01-05
180,62,"Frankenstein; Or, The Modern Prometheus","Tybie","Balme","tbalme1p@orangevalleycaa.org",2017-12-23,2018-01-06
197,23,"Hard Times","Amory","Bunyard","abunyardm@samoca.org",2017-12-23,2018-01-06
167,75,"Anne of Green Gables","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2017-12-23,2018-01-06
100,69,"The Jungle Book","Alaster","Ruggles","aruggles1w@red30design.com",2017-12-25,2018-01-08
94,59,"Walden, and On The Duty Of Civil Disobedience","Cornelia","Koppe","ckoppe1m@landonhotel.com",2017-12-26,2018-01-09
109,51,"Emma","Romeo","Annett","rannett1e@samoca.org",2017-12-27,2018-01-10
176,25,"The Jungle","Paulie","Kinvig","pkinvigo@hplussport.com",2017-12-27,2018-01-10
95,72,"Also sprach Zarathustra","Trip","Pond","tpond1z@wisdompets.com",2017-12-28,2018-01-11
113,28,"On the origin of species","Culley","Cawood","ccawoodr@samoca.org",2017-12-28,2018-01-11
15,99,"The Time Machine","Kala","Simonian","ksimonian2q@landonhotel.com",2017-12-29,2018-01-12
55,4,"An Occurrence at Owl Creek Bridge","Taylor","Jenkins","tjenkins@rouxacademy.org",2017-12-29,2018-01-12
175,18,"The Time Machine","Anthe","Dinjes","adinjesh@samoca.org",2017-12-30,2018-01-13
87,63,"Frankenstein; Or, The Modern Prometheus","Forest","Dubock","fdubock1q@red30design.com",2018-01-01,2018-01-15
140,9,"Gulliver's Travels into Several Remote Nations of the World","Carilyn","Calver","ccalver8@samoca.org",2018-01-01,2018-01-15
176,8,"The Jungle","Steffie","Kleis","skleis7@wisdompets.com",2018-01-01,2018-01-15
80,18,"Jane Eyre: An Autobiography","Anthe","Dinjes","adinjesh@samoca.org",2018-01-03,2018-01-17
77,14,"The Prophet","Paco","Yarranton","pyarrantond@rouxacademy.org",2018-01-04,2018-01-18
119,30,"The Tale of Peter Rabbit","Emlyn","Attwool","eattwoolt@hplussport.com",2018-01-04,2018-01-18
10,87,"The Count of Monte Cristo","Junie","MacRury","jmacrury2e@wisdompets.com",2018-01-04,2018-01-18
19,27,"Heart of Darkness","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2018-01-04,2018-01-18
2,11,"The Scarlet Letter","Faina","Nelles","fnellesa@red30design.com",2018-01-05,2018-01-19
60,96,"Dracula","Melantha","Scowcroft","mscowcroft2n@kinetecoinc.com",2018-01-06,2018-01-20
173,74,"Wuthering Heights","Giraldo","Algar","galgar21@kinetecoinc.com",2018-01-06,2018-01-20
96,62,"A Study in Scarlet","Tybie","Balme","tbalme1p@orangevalleycaa.org",2018-01-06,2018-01-20
112,13,"The War of the Worlds","Jobina","McKern","jmckernc@rouxacademy.org",2018-01-07,2018-01-21
141,32,"Three Men in a Boat (To Say Nothing of the Dog)","Demetri","Iacobacci","diacobacciv@landonhotel.com",2018-01-07,2018-01-21
198,90,"A Doll's House","Elmo","Ockland","eockland2h@landonhotel.com",2018-01-08,2018-01-22
154,100,"An Occurrence at Owl Creek Bridge","Blythe","Leggan","bleggan2r@rouxacademy.org",2018-01-09,2018-01-23
39,89,"The Adventures of Tom Sawyer","Ab","Jurn","ajurn2g@samoca.org",2018-01-09,2018-01-23
193,77,"Candide","Viola","McLarnon","vmclarnon24@orangevalleycaa.org",2018-01-10,2018-01-24
48,24,"The Hound of the Baskervilles","Carny","Scamp","cscampn@wisdompets.com",2018-01-11,2018-01-25
108,26,"Pascal's Pensées","Taylor","Jenkins","tjenkins@redt30design.com",2018-01-13,2018-01-27
159,67,"Three Men in a Boat (To Say Nothing of the Dog)","Whitney","Lamberts","wlamberts1u@red30design.com",2018-01-13,2018-01-27
79,8,"A Study in Scarlet","Steffie","Kleis","skleis7@wisdompets.com",2018-01-14,2018-01-28
74,70,"The Strange Case of Dr. Jekyll and Mr. Hyde","Loretta","Hundey","lhundey1x@kinetecoinc.com",2018-01-14,2018-01-28
97,10,"The Life and Adventures of Robinson Crusoe","Barbara-anne","Sweet","bsweet9@samoca.org",2018-01-14,2018-01-28
137,26,"Alice's Adventures in Wonderland","Taylor","Jenkins","tjenkins@redt30design.com",2018-01-15,2018-01-29
72,43,"The Yellow Wallpaper","Menard","Pitone","mpitone16@red30design.com",2018-01-15,2018-01-29
58,66,"Grimms' Fairy Tales","Gilbert","Dupoy","gdupoy1t@rouxacademy.org",2018-01-16,2018-01-30
155,70,"The Prophet","Loretta","Hundey","lhundey1x@kinetecoinc.com",2018-01-16,2018-01-30
1,84,"Walden, and On The Duty Of Civil Disobedience","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2018-01-17,2018-01-31
161,89,"The Prince","Ab","Jurn","ajurn2g@samoca.org",2018-01-18,2018-02-01
106,92,"Wuthering Heights","Asher","Tapley","atapley2j@kinetecoinc.com",2018-01-19,2018-02-02
15,36,"The Time Machine","Allyson","Jira","ajiraz@wisdompets.com",2018-01-20,2018-02-03
102,37,"Hard Times","Jillane","Livingstone","jlivingstone10@wisdompets.com",2018-01-22,2018-02-05
43,40,"The Yellow Wallpaper","Angelique","Farnham","afarnham13@wisdompets.com",2018-01-22,2018-02-05
97,62,"The Life and Adventures of Robinson Crusoe","Tybie","Balme","tbalme1p@orangevalleycaa.org",2018-01-23,2018-02-06
26,22,"The Adventures of Sherlock Holmes","Cassandre","Wragg","cwraggl@landonhotel.com",2018-01-23,2018-02-06
58,74,"Grimms' Fairy Tales","Giraldo","Algar","galgar21@kinetecoinc.com",2018-01-23,2018-02-06
27,18,"Wuthering Heights","Anthe","Dinjes","adinjesh@samoca.org",2018-01-25,2018-02-08
82,65,"Sense and Sensibility","Hayyim","Rossander","hrossander1s@wisdompets.com",2018-01-25,2018-02-08
181,57,"Sense and Sensibility","Kahaleel","Keaton","kkeaton1k@kinetecoinc.com",2018-01-26,2018-02-09
98,82,"An Occurrence at Owl Creek Bridge","Jacquette","Spillard","jspillard29@red30design.com",2018-01-26,2018-02-09
41,42,"The Scarlet Letter","Cleo","Goldwater","cgoldwater15@landonhotel.com",2018-01-28,2018-02-11
149,28,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Culley","Cawood","ccawoodr@samoca.org",2018-01-29,2018-02-12
60,81,"Dracula","Gustave","Alphonso","galphonso28@wisdompets.com",2018-01-31,2018-02-14
112,35,"The War of the Worlds","Luciano","Winton","lwintony@hplussport.com",2018-02-01,2018-02-15
17,74,"Les Misérables","Giraldo","Algar","galgar21@kinetecoinc.com",2018-02-03,2018-02-17
87,63,"Frankenstein; Or, The Modern Prometheus","Forest","Dubock","fdubock1q@red30design.com",2018-02-03,2018-02-17
192,61,"The Turn of the Screw","Rubia","Fitzsymon","rfitzsymon1o@red30design.com",2018-02-03,2018-02-17
41,86,"The Scarlet Letter","Brandais","Jeannaud","bjeannaud2d@hplussport.com",2018-02-03,2018-02-17
106,100,"Wuthering Heights","Blythe","Leggan","bleggan2r@rouxacademy.org",2018-02-04,2018-02-18
111,21,"The Decameron of Giovanni Boccaccio","Henri","Pughe","hpughek@orangevalleycaa.org",2018-02-06,2018-02-20
197,4,"Hard Times","Taylor","Jenkins","tjenkins@rouxacademy.org",2018-02-07,2018-02-21
147,75,"The Adventures of Tom Sawyer","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2018-02-07,2018-02-21
192,48,"The Turn of the Screw","Clementia","Furminger","cfurminger1b@kinetecoinc.com",2018-02-08,2018-02-22
19,58,"Heart of Darkness","Purcell","Llop","pllop1l@hplussport.com",2018-02-09,2018-02-23
8,67,"The Importance of Being Earnest: A Trivial Comedy for Serious People","Whitney","Lamberts","wlamberts1u@red30design.com",2018-02-09,2018-02-23
13,27,"Oliver Twist","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2018-02-13,2018-02-27
110,71,"The Strange Case of Dr. Jekyll and Mr. Hyde","Winnah","D'Elia","wdelia1y@red30design.com",2018-02-15,2018-03-01
185,40,"Don Quixote","Angelique","Farnham","afarnham13@wisdompets.com",2018-02-15,2018-03-01
9,30,"Uncle Tom's Cabin","Emlyn","Attwool","eattwoolt@hplussport.com",2018-02-16,2018-03-02
87,91,"Frankenstein; Or, The Modern Prometheus","Iver","Palke","ipalke2i@rouxacademy.org",2018-02-17,2018-03-03
66,40,"The Count of Monte Cristo","Angelique","Farnham","afarnham13@wisdompets.com",2018-02-18,2018-03-04
58,38,"Grimms' Fairy Tales","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2018-02-18,2018-03-04
164,45,"The Hound of the Baskervilles","Zechariah","Deniske","zdeniske18@kinetecoinc.com",2018-02-21,2018-03-07
173,93,"Wuthering Heights","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2018-02-22,2018-03-08
10,60,"The Count of Monte Cristo","Olympia","Sansun","osansun1n@wisdompets.com",2018-02-22,2018-03-08
125,98,"Candide","Clem","Durdy","cdurdy2p@hplussport.com",2018-02-23,2018-03-09
64,51,"A Study in Scarlet","Romeo","Annett","rannett1e@samoca.org",2018-02-24,2018-03-10
115,47,"Hard Times","Lydie","Awmack","lawmack1a@samoca.org",2018-02-25,2018-03-11
180,44,"Frankenstein; Or, The Modern Prometheus","Davy","Neely","dneely17@hplussport.com",2018-02-27,2018-03-13
38,89,"Dubliners","Ab","Jurn","ajurn2g@samoca.org",2018-02-27,2018-03-13
61,71,"The Call of the Wild","Winnah","D'Elia","wdelia1y@red30design.com",2018-02-28,2018-03-14
49,13,"Alice's Adventures in Wonderland","Jobina","McKern","jmckernc@rouxacademy.org",2018-03-01,2018-03-15
78,6,"The Prophet","Don","Weingarten","dweingarten@kinetecoinc.com",2018-03-01,2018-03-15
191,6,"Emma","Don","Weingarten","dweingarten@kinetecoinc.com",2018-03-03,2018-03-17
51,12,"Dubliners","Orton","Stavers","ostaversb@orangevalleycaa.org",2018-03-03,2018-03-17
133,39,"Treasure Island","Oralla","Dayer","odayer12@samoca.org",2018-03-04,2018-03-18
32,24,"The Wonderful Wizard of Oz","Carny","Scamp","cscampn@wisdompets.com",2018-03-05,2018-03-19
44,49,"Pygmalion","Cathryn","Beau","cbeau1c@wisdompets.com",2018-03-05,2018-03-19
47,38,"Anne of Green Gables","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2018-03-09,2018-03-23
26,20,"The Adventures of Sherlock Holmes","Jacinta","Vallis","jvallisj@kinetecoinc.com",2018-03-11,2018-03-25
187,71,"Don Quixote","Winnah","D'Elia","wdelia1y@red30design.com",2018-03-12,2018-03-26
98,28,"An Occurrence at Owl Creek Bridge","Culley","Cawood","ccawoodr@samoca.org",2018-03-13,2018-03-27
100,28,"The Jungle Book","Culley","Cawood","ccawoodr@samoca.org",2018-03-14,2018-03-28
52,72,"David Copperfield","Trip","Pond","tpond1z@wisdompets.com",2018-03-14,2018-03-28
194,70,"The Tale of Peter Rabbit","Loretta","Hundey","lhundey1x@kinetecoinc.com",2018-03-15,2018-03-29
129,93,"Also sprach Zarathustra","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2018-03-15,2018-03-29
59,27,"The War of the Worlds","Yves","Dell'Abbate","ydellabbateq@rouxacademy.org",2018-03-17,2018-03-31
16,14,"Ulysses","Paco","Yarranton","pyarrantond@rouxacademy.org",2018-03-18,2018-04-01
142,49,"The Decameron of Giovanni Boccaccio","Cathryn","Beau","cbeau1c@wisdompets.com",2018-03-19,2018-04-02
137,82,"Alice's Adventures in Wonderland","Jacquette","Spillard","jspillard29@red30design.com",2018-03-19,2018-04-02
188,90,"Tractatus Logico-Philosophicus","Elmo","Ockland","eockland2h@landonhotel.com",2018-03-19,2018-04-02
197,38,"Hard Times","Christyna","McGilroy","cmcgilroy11@landonhotel.com",2018-03-20,2018-04-03
137,60,"Alice's Adventures in Wonderland","Olympia","Sansun","osansun1n@wisdompets.com",2018-03-20,2018-04-03
27,90,"Wuthering Heights","Elmo","Ockland","eockland2h@landonhotel.com",2018-03-21,2018-04-04
49,90,"Alice's Adventures in Wonderland","Elmo","Ockland","eockland2h@landonhotel.com",2018-03-24,2018-04-07
7,99,"The Sign of the Four","Kala","Simonian","ksimonian2q@landonhotel.com",2018-03-24,2018-04-07
157,32,"Les Misérables","Demetri","Iacobacci","diacobacciv@landonhotel.com",2018-03-24,2018-04-07
110,24,"The Strange Case of Dr. Jekyll and Mr. Hyde","Carny","Scamp","cscampn@wisdompets.com",2018-03-25,2018-04-08
124,23,"The Adventures of Sherlock Holmes","Amory","Bunyard","abunyardm@samoca.org",2018-03-25,2018-04-08
184,85,"Ulysses","Sonnie","MatticcI","smatticci2c@rouxacademy.org",2018-03-26,2018-04-09
41,93,"The Scarlet Letter","Joel","Baignard","jbaignard2k@orangevalleycaa.org",2018-03-26,2018-04-09
123,12,"The Mysterious Affair at Styles","Orton","Stavers","ostaversb@orangevalleycaa.org",2018-03-30,2018-04-13
19,2,"Heart of Darkness","Javier","Dawks","jdawks1@red30design.com",2018-03-31,2018-04-14
139,37,"Peter Pan","Jillane","Livingstone","jlivingstone10@wisdompets.com",2018-04-02,2018-04-16
138,68,"The Sign of the Four","Anastasie","Ferguson","aferguson1v@landonhotel.com",2018-04-02,2018-04-16
189,31,"The Jungle Book","Osgood","Saunter","osaunteru@red30design.com",2018-04-03,2018-04-17
59,39,"The War of the Worlds","Oralla","Dayer","odayer12@samoca.org",2018-04-04,2018-04-18
148,32,"War and Peace","Demetri","Iacobacci","diacobacciv@landonhotel.com",2018-04-06,2018-04-20
45,78,"The Secret Garden","Dorella","Linbohm","dlinbohm25@rouxacademy.org",2018-04-06,2018-04-20
132,14,"War and Peace","Paco","Yarranton","pyarrantond@rouxacademy.org",2018-04-11,2018-04-25
158,99,"Moby Dick; Or, The Whale","Kala","Simonian","ksimonian2q@landonhotel.com",2018-04-12,2018-04-26
4,63,"The Adventures of Tom Sawyer","Forest","Dubock","fdubock1q@red30design.com",2018-04-12,2018-04-26
182,35,"Grimms' Fairy Tales","Luciano","Winton","lwintony@hplussport.com",2018-04-12,2018-04-26
55,17,"An Occurrence at Owl Creek Bridge","Lani","Over","loverg@wisdompets.com",2018-04-13,2018-04-27
90,60,"The Jungle","Olympia","Sansun","osansun1n@wisdompets.com",2018-04-13,2018-04-27
23,1,"Great Expectations","Maggi","Domney","mdomney0@wisdompets.com",2018-04-13,2018-04-27
195,28,"Metamorphosis","Culley","Cawood","ccawoodr@samoca.org",2018-04-13,2018-04-27
25,84,"The Life and Adventures of Robinson Crusoe","Sianna","Drewell","sdrewell2b@kinetecoinc.com",2018-04-13,2018-04-27
25,2,"The Life and Adventures of Robinson Crusoe","Javier","Dawks","jdawks1@red30design.com",2018-04-15,2018-04-29
169,59,"Second Treatise of Government","Cornelia","Koppe","ckoppe1m@landonhotel.com",2018-04-15,2018-04-29
135,65,"A Tale of Two Cities","Hayyim","Rossander","hrossander1s@wisdompets.com",2018-04-17,2018-05-01
39,83,"The Adventures of Tom Sawyer","Caril","Matejic","cmatejic2a@orangevalleycaa.org",2018-04-18,2018-05-02
116,50,"The Brothers Karamazov","Jack","Vaan","jvaan@wisdompets.com",2018-04-18,2018-05-02
151,60,"Second Treatise of Government","Olympia","Sansun","osansun1n@wisdompets.com",2018-04-18,2018-05-02
183,46,"Little Women","Serge","Pethrick","spethrick19@rouxacademy.org",2018-04-18,2018-05-02
183,97,"Little Women","Herb","McParland","hmcparland2o@rouxacademy.org",2018-04-18,2018-05-02
118,15,"Adventures of Huckleberry Finn","Chance","Todeo","ctodeoe@wisdompets.com",2018-04-19,2018-05-03
1,89,"Walden, and On The Duty Of Civil Disobedience","Ab","Jurn","ajurn2g@samoca.org",2018-04-21,2018-05-05
102,14,"Hard Times","Paco","Yarranton","pyarrantond@rouxacademy.org",2018-04-21,2018-05-05
166,53,"The Strange Case of Dr. Jekyll and Mr. Hyde","Perceval","Redpath","predpath1g@rouxacademy.org",2018-04-22,2018-05-06
42,24,"The Prince","Carny","Scamp","cscampn@wisdompets.com",2018-04-23,2018-05-07
174,40,"A Modest Proposal","Angelique","Farnham","afarnham13@wisdompets.com",2018-04-24,2018-05-08
38,71,"Dubliners","Winnah","D'Elia","wdelia1y@red30design.com",2018-04-24,2018-05-08
12,75,"Dracula","Bevvy","Harrowsmith","bharrowsmith22@red30design.com",2018-04-28,2018-05-12
177,10,"The Call of the Wild","Barbara-anne","Sweet","bsweet9@samoca.org",2018-04-28,2018-05-12
